sampleid,x,y
15988,907,1
15989,432,1
15990,251,1
15991,713,1
15992,991,1
15993,62,1
15994,216,1
15995,817,1
15996,317,1
15997,339,1
15998,685,1
15999,709,1
16000,715,1
16001,543,1
16002,533,1
16003,860,1
16004,547,1
16005,181,1
16006,189,1
16007,186,1
16008,623,1
16009,932,1
16010,441,1
16011,508,1
16012,588,1
16013,213,1
16014,350,1
16015,507,1
16016,851,1
16017,386,1
16018,480,1
16019,987,1
16020,226,1
16021,633,1
16022,988,1
16023,996,1
16024,660,1
16025,753,1
16026,334,1
16027,456,1
16028,397,1
16029,310,1
16030,687,1
16031,264,1
16032,980,1
16033,788,1
16034,341,1
16035,869,1
16036,338,1
16037,229,1
16038,499,1
16039,877,1
16040,915,1
16041,633,1
16042,921,1
16043,381,1
16044,64,1
16045,715,1
16046,991,1
16047,256,1
16048,827,1
16049,898,1
16050,347,1
16051,233,1
16052,690,1
16053,390,1
16054,829,1
16055,91,1
16056,753,1
16057,242,1
16058,679,1
16059,246,1
16060,604,1
16061,367,1
16062,761,1
16063,910,1
16064,310,1
16065,217,1
16066,207,1
16067,601,1
16068,1004,0
16069,234,1
16070,818,1
16071,499,1
16072,162,1
16073,289,1
16074,701,1
16075,860,1
16076,350,1
16077,234,1
16078,679,1
16079,23,1
16080,647,1
16081,841,1
16082,727,1
16083,1004,0
16084,719,1
16085,370,1
16086,377,1
16087,871,1
16088,963,1
16089,564,1
16090,339,1
16091,815,1
16092,204,1
16093,122,1
16094,875,1
16095,155,1
16096,948,1
16097,18,1
16098,733,1
16099,197,1
16100,31,1
16101,165,1
16102,549,1
16103,733,1
16104,1003,0
16105,584,1
16106,999,1
16107,513,1
16108,912,1
16109,817,1
16110,467,1
16111,996,1
16112,895,1
16113,991,1
16114,75,1
16115,571,1
16116,822,1
16117,275,1
16118,685,1
16119,250,1
16120,192,1
16121,181,1
16122,777,1
16123,603,1
16124,203,1
16125,881,1
16126,327,1
16127,306,1
16128,805,1
16129,393,1
16130,765,1
16131,297,1
16132,309,1
16133,895,1
16134,395,1
16135,480,1
16136,423,1
16137,628,1
16138,864,1
16139,39,1
16140,674,1
16141,244,1
16142,904,1
16143,369,1
16144,739,1
16145,874,1
16146,666,1
16147,117,1
16148,362,1
16149,106,1
16150,139,1
16151,926,1
16152,352,1
16153,317,1
16154,424,1
16155,31,1
16156,232,1
16157,584,1
16158,629,1
16159,403,1
16160,891,1
16161,542,1
16162,206,1
16163,998,1
16164,148,1
16165,466,1
16166,485,1
16167,194,1
16168,66,1
16169,534,1
16170,870,1
16171,167,1
16172,279,1
16173,227,1
16174,355,1
16175,639,1
16176,787,1
16177,649,1
16178,430,1
16179,1006,0
16180,115,1
16181,450,1
16182,196,1
16183,571,1
16184,851,1
16185,146,1
16186,163,1
16187,143,1
16188,463,1
16189,210,1
16190,890,1
16191,596,1
16192,105,1
16193,420,1
16194,835,1
16195,673,1
16196,1013,0
16197,738,1
16198,340,1
16199,560,1
16200,296,1
16201,80,1
16202,35,1
16203,104,1
16204,701,1
16205,550,1
16206,759,1
16207,771,1
16208,117,1
16209,35,1
16210,690,1
16211,230,1
16212,882,1
16213,87,1
16214,881,1
16215,515,1
16216,114,1
16217,424,1
16218,966,1
16219,191,1
16220,135,1
16221,867,1
16222,937,1
16223,310,1
16224,295,1
16225,14,1
16226,555,1
16227,655,1
16228,564,1
16229,28,1
16230,850,1
16231,226,1
16232,412,1
16233,848,1
16234,954,1
16235,721,1
16236,487,1
16237,292,1
16238,117,1
16239,105,1
16240,540,1
16241,731,1
16242,247,1
16243,906,1
16244,194,1
16245,503,1
16246,852,1
16247,900,1
16248,429,1
16249,979,1
16250,90,1
16251,314,1
16252,599,1
16253,724,1
16254,739,1
16255,240,1
16256,814,1
16257,788,1
16258,159,1
16259,445,1
16260,940,1
16261,370,1
16262,487,1
16263,191,1
16264,909,1
16265,84,1
16266,516,1
16267,354,1
16268,887,1
16269,786,1
16270,221,1
16271,940,1
16272,842,1
16273,644,1
16274,145,1
16275,471,1
16276,6,1
16277,787,1
16278,920,1
16279,584,1
16280,817,1
16281,491,1
16282,565,1
16283,323,1
16284,621,1
16285,680,1
16286,585,1
16287,542,1
16288,481,1
16289,788,1
16290,750,1
16291,994,1
16292,363,1
16293,706,1
16294,196,1
16295,511,1
16296,50,1
16297,917,1
16298,653,1
16299,966,1
16300,431,1
16301,623,1
16302,479,1
16303,717,1
16304,545,1
16305,268,1
16306,483,1
16307,307,1
16308,81,1
16309,818,1
16310,354,1
16311,674,1
16312,301,1
16313,388,1
16314,702,1
16315,606,1
16316,251,1
16317,960,1
16318,269,1
16319,990,1
16320,383,1
16321,328,1
16322,880,1
16323,982,1
16324,476,1
16325,550,1
16326,7,1
16327,221,1
16328,826,1
16329,641,1
16330,661,1
16331,92,1
16332,559,1
16333,140,1
16334,255,1
16335,768,1
16336,576,1
16337,355,1
16338,142,1
16339,392,1
16340,917,1
16341,123,1
16342,207,1
16343,778,1
16344,382,1
16345,666,1
16346,920,1
16347,899,1
16348,884,1
16349,252,1
16350,535,1
16351,966,1
16352,644,1
16353,114,1
16354,176,1
16355,184,1
16356,369,1
16357,389,1
16358,226,1
16359,591,1
16360,333,1
16361,730,1
16362,470,1
16363,571,1
16364,255,1
16365,268,1
16366,107,1
16367,835,1
16368,351,1
16369,386,1
16370,611,1
16371,843,1
16372,74,1
16373,437,1
16374,594,1
16375,203,1
16376,733,1
16377,299,1
16378,524,1
16379,892,1
16380,470,1
16381,347,1
16382,806,1
16383,576,1
16384,892,1
16385,71,1
16386,243,1
16387,980,1
16388,506,1
16389,234,1
16390,805,1
16391,673,1
16392,46,1
16393,272,1
16394,690,1
16395,655,1
16396,155,1
16397,477,1
16398,515,1
16399,540,1
16400,639,1
16401,359,1
16402,525,1
16403,922,1
16404,315,1
16405,185,1
16406,881,1
16407,1005,0
16408,152,1
16409,334,1
16410,1019,0
16411,1019,0
16412,411,1
16413,561,1
16414,302,1
16415,350,1
16416,848,1
16417,501,1
16418,67,1
16419,482,1
16420,525,1
16421,150,1
16422,761,1
16423,972,1
16424,13,1
16425,107,1
16426,355,1
16427,160,1
16428,758,1
16429,689,1
16430,756,1
16431,708,1
16432,880,1
16433,903,1
16434,43,1
16435,918,1
16436,989,1
16437,243,1
16438,524,1
16439,168,1
16440,535,1
16441,842,1
16442,969,1
16443,704,1
16444,866,1
16445,126,1
16446,447,1
16447,994,1
16448,59,1
16449,799,1
16450,70,1
16451,827,1
16452,579,1
16453,948,1
16454,218,1
16455,285,1
16456,737,1
16457,458,1
16458,927,1
16459,914,1
16460,573,1
16461,153,1
16462,860,1
16463,227,1
16464,810,1
16465,971,1
16466,36,1
16467,719,1
16468,447,1
16469,8,1
16470,1022,0
16471,751,1
16472,179,1
16473,227,1
16474,269,1
16475,760,1
16476,226,1
16477,340,1
16478,293,1
16479,779,1
16480,411,1
16481,871,1
16482,312,1
16483,309,1
16484,147,1
16485,769,1
16486,2,1
16487,828,1
16488,585,1
16489,158,1
16490,759,1
16491,469,1
16492,98,1
16493,1006,0
16494,393,1
16495,62,1
16496,732,1
16497,61,1
16498,889,1
16499,903,1
16500,548,1
16501,92,1
16502,828,1
16503,12,1
16504,501,1
16505,267,1
16506,324,1
16507,986,1
16508,737,1
16509,458,1
16510,188,1
16511,904,1
16512,352,1
16513,145,1
16514,365,1
16515,708,1
16516,664,1
16517,790,1
16518,744,1
16519,863,1
16520,406,1
16521,164,1
16522,353,1
16523,684,1
16524,217,1
16525,672,1
16526,631,1
16527,60,1
16528,197,1
16529,774,1
16530,856,1
16531,21,1
16532,205,1
16533,205,1
16534,126,1
16535,966,1
16536,670,1
16537,318,1
16538,80,1
16539,655,1
16540,168,1
16541,642,1
16542,14,1
16543,845,1
16544,277,1
16545,621,1
16546,902,1
16547,194,1
16548,694,1
16549,68,1
16550,989,1
16551,815,1
16552,817,1
16553,610,1
16554,840,1
16555,989,1
16556,397,1
16557,332,1
16558,212,1
16559,316,1
16560,896,1
16561,1008,0
16562,1004,0
16563,4,1
16564,15,1
16565,402,1
16566,833,1
16567,213,1
16568,413,1
16569,786,1
16570,854,1
16571,187,1
16572,316,1
16573,753,1
16574,463,1
16575,291,1
16576,991,1
16577,36,1
16578,712,1
16579,504,1
16580,642,1
16581,1016,0
16582,458,1
16583,507,1
16584,778,1
16585,450,1
16586,695,1
16587,45,1
16588,285,1
16589,682,1
16590,580,1
16591,227,1
16592,21,1
16593,288,1
16594,612,1
16595,700,1
16596,893,1
16597,364,1
16598,253,1
16599,902,1
16600,872,1
16601,874,1
16602,890,1
16603,581,1
16604,489,1
16605,947,1
16606,759,1
16607,351,1
16608,918,1
16609,495,1
16610,121,1
16611,117,1
16612,522,1
16613,1017,0
16614,622,1
16615,1009,0
16616,448,1
16617,916,1
16618,398,1
16619,827,1
16620,172,1
16621,764,1
16622,733,1
16623,180,1
16624,502,1
16625,192,1
16626,178,1
16627,554,1
16628,757,1
16629,255,1
16630,139,1
16631,479,1
16632,279,1
16633,586,1
16634,997,1
16635,577,1
16636,764,1
16637,399,1
16638,909,1
16639,79,1
16640,730,1
16641,250,1
16642,418,1
16643,88,1
16644,623,1
16645,964,1
16646,515,1
16647,238,1
16648,3,1
16649,840,1
16650,844,1
16651,198,1
16652,27,1
16653,1009,0
16654,535,1
16655,494,1
16656,656,1
16657,397,1
16658,1022,0
16659,380,1
16660,719,1
16661,917,1
16662,804,1
16663,961,1
16664,944,1
16665,99,1
16666,684,1
16667,814,1
16668,121,1
16669,414,1
16670,187,1
16671,384,1
16672,336,1
16673,732,1
16674,390,1
16675,365,1
16676,75,1
16677,848,1
16678,680,1
16679,752,1
16680,859,1
16681,488,1
16682,578,1
16683,168,1
16684,577,1
16685,989,1
16686,404,1
16687,753,1
16688,565,1
16689,23,1
16690,964,1
16691,1006,0
16692,958,1
16693,557,1
16694,19,1
16695,987,1
16696,919,1
16697,766,1
16698,754,1
16699,914,1
16700,932,1
16701,569,1
16702,994,1
16703,522,1
16704,415,1
16705,78,1
16706,527,1
16707,756,1
16708,1006,0
16709,193,1
16710,336,1
16711,72,1
16712,586,1
16713,147,1
16714,409,1
16715,291,1
16716,874,1
16717,736,1
16718,477,1
16719,558,1
16720,953,1
16721,911,1
16722,660,1
16723,720,1
16724,791,1
16725,56,1
16726,491,1
16727,136,1
16728,187,1
16729,19,1
16730,894,1
16731,345,1
16732,499,1
16733,630,1
16734,92,1
16735,551,1
16736,70,1
16737,240,1
16738,540,1
16739,238,1
16740,633,1
16741,208,1
16742,741,1
16743,359,1
16744,543,1
16745,589,1
16746,192,1
16747,766,1
16748,670,1
16749,237,1
16750,76,1
16751,325,1
16752,1022,0
16753,111,1
16754,179,1
16755,724,1
16756,537,1
16757,457,1
16758,159,1
16759,592,1
16760,408,1
16761,335,1
16762,608,1
16763,600,1
16764,897,1
16765,831,1
16766,366,1
16767,723,1
16768,348,1
16769,153,1
16770,1009,0
16771,16,1
16772,25,1
16773,158,1
16774,618,1
16775,858,1
16776,440,1
16777,995,1
16778,902,1
16779,228,1
16780,959,1
16781,384,1
16782,97,1
16783,339,1
16784,67,1
16785,693,1
16786,372,1
16787,861,1
16788,859,1
16789,225,1
16790,836,1
16791,218,1
16792,693,1
16793,280,1
16794,281,1
16795,84,1
16796,631,1
16797,599,1
16798,293,1
16799,15,1
16800,114,1
16801,253,1
16802,558,1
16803,691,1
16804,681,1
16805,768,1
16806,194,1
16807,636,1
16808,893,1
16809,608,1
16810,269,1
16811,140,1
16812,755,1
16813,114,1
16814,25,1
16815,504,1
16816,72,1
16817,732,1
16818,737,1
16819,70,1
16820,115,1
16821,865,1
16822,606,1
16823,2,1
16824,407,1
16825,391,1
16826,480,1
16827,175,1
16828,472,1
16829,847,1
16830,745,1
16831,260,1
16832,519,1
16833,819,1
16834,112,1
16835,975,1
16836,899,1
16837,722,1
16838,152,1
16839,164,1
16840,156,1
16841,463,1
16842,578,1
16843,277,1
16844,443,1
16845,861,1
16846,331,1
16847,221,1
16848,1006,0
16849,923,1
16850,844,1
16851,690,1
16852,352,1
16853,104,1
16854,251,1
16855,233,1
16856,852,1
16857,123,1
16858,1005,0
16859,602,1
16860,988,1
16861,41,1
16862,220,1
16863,23,1
16864,745,1
16865,978,1
16866,709,1
16867,750,1
16868,983,1
16869,137,1
16870,356,1
16871,565,1
16872,770,1
16873,164,1
16874,998,1
16875,431,1
16876,457,1
16877,766,1
16878,797,1
16879,930,1
16880,77,1
16881,1010,0
16882,11,1
16883,749,1
16884,120,1
16885,710,1
16886,803,1
16887,880,1
16888,420,1
16889,344,1
16890,1008,0
16891,596,1
16892,69,1
16893,882,1
16894,326,1
16895,650,1
16896,116,1
16897,677,1
16898,1003,0
16899,816,1
16900,740,1
16901,584,1
16902,980,1
16903,343,1
16904,170,1
16905,687,1
16906,977,1
16907,928,1
16908,226,1
16909,134,1
16910,48,1
16911,880,1
16912,311,1
16913,706,1
16914,939,1
16915,377,1
16916,761,1
16917,489,1
16918,658,1
16919,1016,0
16920,348,1
16921,85,1
16922,254,1
16923,23,1
16924,983,1
16925,216,1
16926,472,1
16927,686,1
16928,177,1
16929,277,1
16930,586,1
16931,156,1
16932,121,1
16933,764,1
16934,494,1
16935,478,1
16936,989,1
16937,562,1
16938,570,1
16939,52,1
16940,980,1
16941,326,1
16942,417,1
16943,912,1
16944,683,1
16945,815,1
16946,109,1
16947,553,1
16948,218,1
16949,707,1
16950,324,1
16951,797,1
16952,947,1
16953,80,1
16954,416,1
16955,159,1
16956,635,1
16957,105,1
16958,185,1
16959,72,1
16960,655,1
16961,350,1
16962,771,1
16963,229,1
16964,354,1
16965,309,1
16966,472,1
16967,657,1
16968,922,1
16969,656,1
16970,511,1
16971,181,1
16972,403,1
16973,770,1
16974,111,1
16975,553,1
16976,296,1
16977,501,1
16978,768,1
16979,526,1
16980,330,1
16981,756,1
16982,615,1
16983,969,1
16984,476,1
16985,959,1
16986,297,1
16987,374,1
16988,539,1
16989,972,1
16990,622,1
16991,587,1
16992,309,1
16993,618,1
16994,960,1
16995,780,1
16996,844,1
16997,391,1
16998,985,1
16999,427,1
17000,815,1
17001,847,1
17002,765,1
17003,720,1
17004,777,1
17005,1017,0
17006,648,1
17007,192,1
17008,346,1
17009,107,1
17010,677,1
17011,310,1
17012,881,1
17013,68,1
17014,782,1
17015,232,1
17016,181,1
17017,670,1
17018,944,1
17019,385,1
17020,929,1
17021,742,1
17022,569,1
17023,162,1
17024,507,1
17025,987,1
17026,939,1
17027,293,1
17028,163,1
17029,723,1
17030,235,1
17031,609,1
17032,782,1
17033,518,1
17034,922,1
17035,951,1
17036,2,1
17037,351,1
17038,588,1
17039,239,1
17040,890,1
17041,534,1
17042,53,1
17043,250,1
17044,589,1
17045,197,1
17046,931,1
17047,954,1
17048,751,1
17049,497,1
17050,539,1
17051,981,1
17052,807,1
17053,311,1
17054,341,1
17055,403,1
17056,206,1
17057,859,1
17058,844,1
17059,73,1
17060,422,1
17061,280,1
17062,216,1
17063,792,1
17064,526,1
17065,314,1
17066,318,1
17067,435,1
17068,940,1
17069,693,1
17070,701,1
17071,663,1
17072,1003,0
17073,512,1
17074,3,1
17075,607,1
17076,494,1
17077,16,1
17078,528,1
17079,280,1
17080,1012,0
17081,676,1
17082,154,1
17083,361,1
17084,316,1
17085,760,1
17086,355,1
17087,870,1
17088,690,1
17089,770,1
17090,593,1
17091,809,1
17092,29,1
17093,899,1
17094,34,1
17095,85,1
17096,939,1
17097,80,1
17098,716,1
17099,466,1
17100,508,1
17101,530,1
17102,63,1
17103,932,1
17104,82,1
17105,167,1
17106,350,1
17107,670,1
17108,460,1
17109,62,1
17110,546,1
17111,653,1
17112,918,1
17113,828,1
17114,285,1
17115,318,1
17116,264,1
17117,620,1
17118,325,1
17119,117,1
17120,324,1
17121,712,1
17122,714,1
17123,183,1
17124,735,1
17125,681,1
17126,245,1
17127,706,1
17128,373,1
17129,58,1
17130,89,1
17131,669,1
17132,995,1
17133,1001,0
17134,24,1
17135,254,1
17136,235,1
17137,437,1
17138,94,1
17139,438,1
17140,531,1
17141,359,1
17142,338,1
17143,858,1
17144,751,1
17145,462,1
17146,493,1
17147,225,1
17148,849,1
17149,601,1
17150,367,1
17151,207,1
17152,981,1
17153,55,1
17154,291,1
17155,102,1
17156,308,1
17157,542,1
17158,762,1
17159,715,1
17160,224,1
17161,307,1
17162,186,1
17163,384,1
17164,334,1
17165,360,1
17166,159,1
17167,169,1
17168,986,1
17169,238,1
17170,316,1
17171,887,1
17172,51,1
17173,993,1
17174,733,1
17175,988,1
17176,432,1
17177,184,1
17178,1007,0
17179,53,1
17180,585,1
17181,511,1
17182,342,1
17183,687,1
17184,383,1
17185,957,1
17186,723,1
17187,503,1
17188,103,1
17189,258,1
17190,246,1
17191,27,1
17192,707,1
17193,462,1
17194,317,1
17195,779,1
17196,540,1
17197,353,1
17198,447,1
17199,28,1
17200,332,1
17201,516,1
17202,78,1
17203,62,1
17204,747,1
17205,510,1
17206,651,1
17207,542,1
17208,1005,0
17209,195,1
17210,686,1
17211,141,1
17212,428,1
17213,139,1
17214,397,1
17215,402,1
17216,751,1
17217,1019,0
17218,254,1
17219,355,1
17220,790,1
17221,37,1
17222,464,1
17223,150,1
17224,405,1
17225,330,1
17226,376,1
17227,1002,0
17228,464,1
17229,103,1
17230,215,1
17231,737,1
17232,117,1
17233,1006,0
17234,344,1
17235,23,1
17236,494,1
17237,57,1
17238,870,1
17239,656,1
17240,880,1
17241,453,1
17242,492,1
17243,572,1
17244,283,1
17245,266,1
17246,94,1
17247,723,1
17248,440,1
17249,743,1
17250,341,1
17251,952,1
17252,27,1
17253,973,1
17254,806,1
17255,34,1
17256,634,1
17257,397,1
17258,98,1
17259,551,1
17260,498,1
17261,1007,0
17262,933,1
17263,1000,1
17264,482,1
17265,52,1
17266,577,1
17267,382,1
17268,423,1
17269,510,1
17270,177,1
17271,446,1
17272,36,1
17273,134,1
17274,976,1
17275,1016,0
17276,54,1
17277,999,1
17278,953,1
17279,773,1
17280,15,1
17281,144,1
17282,45,1
17283,796,1
17284,4,1
17285,442,1
17286,667,1
17287,21,1
17288,83,1
17289,218,1
17290,917,1
17291,894,1
17292,651,1
17293,113,1
17294,713,1
17295,480,1
17296,693,1
17297,356,1
17298,864,1
17299,541,1
17300,566,1
17301,281,1
17302,181,1
17303,603,1
17304,899,1
17305,59,1
17306,726,1
17307,631,1
17308,464,1
17309,958,1
17310,21,1
17311,32,1
17312,247,1
17313,838,1
17314,741,1
17315,528,1
17316,646,1
17317,247,1
17318,28,1
17319,485,1
17320,310,1
17321,257,1
17322,82,1
17323,473,1
17324,602,1
17325,558,1
17326,468,1
17327,164,1
17328,464,1
17329,938,1
17330,356,1
17331,608,1
17332,448,1
17333,960,1
17334,441,1
17335,836,1
17336,635,1
17337,192,1
17338,173,1
17339,734,1
17340,143,1
17341,678,1
17342,503,1
17343,273,1
17344,802,1
17345,414,1
17346,969,1
17347,832,1
17348,383,1
17349,498,1
17350,205,1
17351,649,1
17352,633,1
17353,568,1
17354,897,1
17355,626,1
17356,1007,0
17357,46,1
17358,837,1
17359,881,1
17360,531,1
17361,497,1
17362,590,1
17363,269,1
17364,893,1
17365,3,1
17366,590,1
17367,597,1
17368,2,1
17369,812,1
17370,971,1
17371,450,1
17372,1005,0
17373,782,1
17374,39,1
17375,745,1
17376,846,1
17377,395,1
17378,971,1
17379,351,1
17380,191,1
17381,648,1
17382,893,1
17383,685,1
17384,797,1
17385,23,1
17386,436,1
17387,28,1
17388,761,1
17389,60,1
17390,816,1
17391,163,1
17392,682,1
17393,649,1
17394,959,1
17395,1013,0
17396,812,1
17397,644,1
17398,904,1
17399,492,1
17400,277,1
17401,1008,0
17402,967,1
17403,929,1
17404,969,1
17405,972,1
17406,116,1
17407,1002,0
17408,533,1
17409,961,1
17410,276,1
17411,81,1
17412,720,1
17413,927,1
17414,258,1
17415,598,1
17416,458,1
17417,76,1
17418,887,1
17419,622,1
17420,377,1
17421,951,1
17422,156,1
17423,159,1
17424,310,1
17425,589,1
17426,242,1
17427,245,1
17428,810,1
17429,429,1
17430,592,1
17431,103,1
17432,118,1
17433,88,1
17434,602,1
17435,742,1
17436,817,1
17437,118,1
17438,127,1
17439,460,1
17440,982,1
17441,543,1
17442,280,1
17443,324,1
17444,792,1
17445,447,1
17446,648,1
17447,411,1
17448,959,1
17449,933,1
17450,38,1
17451,81,1
17452,319,1
17453,32,1
17454,829,1
17455,85,1
17456,361,1
17457,451,1
17458,254,1
17459,523,1
17460,928,1
17461,504,1
17462,173,1
17463,778,1
17464,104,1
17465,655,1
17466,227,1
17467,382,1
17468,688,1
17469,363,1
17470,774,1
17471,961,1
17472,776,1
17473,844,1
17474,157,1
17475,168,1
17476,891,1
17477,870,1
17478,888,1
